257 1255
1 1.00000000000000e+02 0.00000000000000e+00 0.00000000000000e+00
2 1.00000000000000e+02 0.00000000000000e+00 1.00000000000000e+02
3 1.00000000000000e+02 0.00000000000000e+00 2.50000000000000e+01
4 1.00000000000000e+02 0.00000000000000e+00 5.00000000000000e+01
5 1.00000000000000e+02 0.00000000000000e+00 7.50000000000000e+01
6 9.55572805786141e+01 2.94755174410904e+01 0.00000000000000e+00
7 8.26238774315995e+01 5.63320058063622e+01 0.00000000000000e+00
8 6.23489801858734e+01 7.81831482468030e+01 0.00000000000000e+00
9 3.65341024366395e+01 9.30873748644204e+01 0.00000000000000e+00
10 7.47300935864246e+00 9.97203797181180e+01 0.00000000000000e+00
11 -2.22520933956314e+01 9.74927912181824e+01 0.00000000000000e+00
12 -4.99999999999999e+01 8.66025403784439e+01 0.00000000000000e+00
13 -7.33051871829826e+01 6.80172737770920e+01 0.00000000000000e+00
14 -9.00968867902419e+01 4.33883739117559e+01 0.00000000000000e+00
15 -9.88830826225128e+01 1.49042266176176e+01 0.00000000000000e+00
16 -9.88830826225129e+01 -1.49042266176173e+01 0.00000000000000e+00
17 -9.00968867902420e+01 -4.33883739117557e+01 0.00000000000000e+00
18 -7.33051871829827e+01 -6.80172737770918e+01 0.00000000000000e+00
19 -5.00000000000001e+01 -8.66025403784438e+01 0.00000000000000e+00
20 -2.22520933956315e+01 -9.74927912181823e+01 0.00000000000000e+00
21 7.47300935864235e+00 -9.97203797181180e+01 0.00000000000000e+00
22 3.65341024366395e+01 -9.30873748644204e+01 0.00000000000000e+00
23 6.23489801858733e+01 -7.81831482468030e+01 0.00000000000000e+00
24 8.26238774315995e+01 -5.63320058063622e+01 0.00000000000000e+00
25 9.55572805786141e+01 -2.94755174410904e+01 0.00000000000000e+00
26 9.55572805786141e+01 2.94755174410904e+01 1.00000000000000e+02
27 8.26238774315995e+01 5.63320058063622e+01 1.00000000000000e+02
28 6.23489801858734e+01 7.81831482468030e+01 1.00000000000000e+02
29 3.65341024366395e+01 9.30873748644204e+01 1.00000000000000e+02
30 7.47300935864246e+00 9.97203797181180e+01 1.00000000000000e+02
31 -2.22520933956314e+01 9.74927912181824e+01 1.00000000000000e+02
32 -4.99999999999999e+01 8.66025403784439e+01 1.00000000000000e+02
33 -7.33051871829826e+01 6.80172737770920e+01 1.00000000000000e+02
34 -9.00968867902419e+01 4.33883739117559e+01 1.00000000000000e+02
35 -9.88830826225128e+01 1.49042266176176e+01 1.00000000000000e+02
36 -9.88830826225129e+01 -1.49042266176173e+01 1.00000000000000e+02
37 -9.00968867902420e+01 -4.33883739117557e+01 1.00000000000000e+02
38 -7.33051871829827e+01 -6.80172737770918e+01 1.00000000000000e+02
39 -5.00000000000001e+01 -8.66025403784438e+01 1.00000000000000e+02
40 -2.22520933956315e+01 -9.74927912181823e+01 1.00000000000000e+02
41 7.47300935864235e+00 -9.97203797181180e+01 1.00000000000000e+02
42 3.65341024366395e+01 -9.30873748644204e+01 1.00000000000000e+02
43 6.23489801858733e+01 -7.81831482468030e+01 1.00000000000000e+02
44 8.26238774315995e+01 -5.63320058063622e+01 1.00000000000000e+02
45 9.55572805786141e+01 -2.94755174410904e+01 1.00000000000000e+02
46 -6.30609850188137e+01 -1.52671905170539e+01 0.00000000000000e+00
47 6.90251470872067e+01 -1.52414258866202e+01 0.00000000000000e+00
48 -4.13282304258639e+00 8.52094395141123e+01 0.00000000000000e+00
49 2.92385231095031e+01 -7.22739083394440e+01 0.00000000000000e+00
50 -3.20155324875791e+01 -6.81066796827699e+01 0.00000000000000e+00
51 6.37805069278183e-01 -1.61816205537725e+01 0.00000000000000e+00
52 -3.20865236190694e+01 3.96238763015112e+01 0.00000000000000e+00
53 3.28185516015728e+01 3.94116943401389e+01 0.00000000000000e+00
54 7.62054058517900e+01 1.25153558033937e+01 0.00000000000000e+00
55 7.53296067307714e+01 -3.73194831275113e+01 0.00000000000000e+00
56 5.26584872965766e+01 -4.58521637765922e+01 0.00000000000000e+00
57 -7.72680588096903e+01 1.32716658704065e+01 0.00000000000000e+00
58 -4.57810342416377e+01 -4.19679161726387e+01 0.00000000000000e+00
59 -7.20562831786453e+01 -4.15444590022564e+01 0.00000000000000e+00
60 -2.45217184024205e+00 -7.13149489273082e+01 0.00000000000000e+00
61 -1.58143869306294e+01 -4.34247691025845e+01 0.00000000000000e+00
62 -3.15272073191011e+01 -1.56838824616738e+01 0.00000000000000e+00
63 1.64849106494456e+01 -4.43747650256355e+01 0.00000000000000e+00
64 3.40444838939691e+01 -1.63475077584366e+01 0.00000000000000e+00
65 -4.73475538952135e+01 1.22770482722029e+01 0.00000000000000e+00
66 -6.16818281982686e+01 3.99214925287308e+01 0.00000000000000e+00
67 -4.73641953002996e+01 6.13662981904844e+01 0.00000000000000e+00
68 -1.96358934713700e+01 6.91440917897456e+01 0.00000000000000e+00
69 4.91410859366235e+01 1.15959536265509e+01 0.00000000000000e+00
70 6.45789181451883e+01 3.59561484783327e+01 0.00000000000000e+00
71 1.50145230028946e+01 7.03448401252108e+01 0.00000000000000e+00
72 4.91558899441115e+01 6.28074390755393e+01 0.00000000000000e+00
73 -2.24844326352244e-01 4.05323231276114e+01 0.00000000000000e+00
74 1.68270701697326e+01 1.19189664870211e+01 0.00000000000000e+00
75 -1.56828744855448e+01 1.20787463938541e+01 0.00000000000000e+00
76 -5.51626257076416e+01 -6.20196114478364e+01 0.00000000000000e+00
77 -6.30609850188137e+01 -1.52671905170539e+01 1.00000000000000e+02
78 6.90251470872067e+01 -1.52414258866202e+01 1.00000000000000e+02
79 -4.13282304258639e+00 8.52094395141123e+01 1.00000000000000e+02
80 2.92385231095031e+01 -7.22739083394440e+01 1.00000000000000e+02
81 -3.20155324875791e+01 -6.81066796827699e+01 1.00000000000000e+02
82 6.37805069278183e-01 -1.61816205537725e+01 1.00000000000000e+02
83 -3.20865236190694e+01 3.96238763015112e+01 1.00000000000000e+02
84 3.28185516015728e+01 3.94116943401389e+01 1.00000000000000e+02
85 7.62054058517900e+01 1.25153558033937e+01 1.00000000000000e+02
86 7.53296067307714e+01 -3.73194831275113e+01 1.00000000000000e+02
87 5.26584872965766e+01 -4.58521637765922e+01 1.00000000000000e+02
88 -7.72680588096903e+01 1.32716658704065e+01 1.00000000000000e+02
89 -4.57810342416377e+01 -4.19679161726387e+01 1.00000000000000e+02
90 -7.20562831786453e+01 -4.15444590022564e+01 1.00000000000000e+02
91 -2.45217184024205e+00 -7.13149489273082e+01 1.00000000000000e+02
92 -1.58143869306294e+01 -4.34247691025845e+01 1.00000000000000e+02
93 -3.15272073191011e+01 -1.56838824616738e+01 1.00000000000000e+02
94 1.64849106494456e+01 -4.43747650256355e+01 1.00000000000000e+02
95 3.40444838939691e+01 -1.63475077584366e+01 1.00000000000000e+02
96 -4.73475538952135e+01 1.22770482722029e+01 1.00000000000000e+02
97 -6.16818281982686e+01 3.99214925287308e+01 1.00000000000000e+02
98 -4.73641953002996e+01 6.13662981904844e+01 1.00000000000000e+02
99 -1.96358934713700e+01 6.91440917897456e+01 1.00000000000000e+02
100 4.91410859366235e+01 1.15959536265509e+01 1.00000000000000e+02
101 6.45789181451883e+01 3.59561484783327e+01 1.00000000000000e+02
102 1.50145230028946e+01 7.03448401252108e+01 1.00000000000000e+02
103 4.91558899441115e+01 6.28074390755393e+01 1.00000000000000e+02
104 -2.24844326352244e-01 4.05323231276114e+01 1.00000000000000e+02
105 1.68270701697326e+01 1.19189664870211e+01 1.00000000000000e+02
106 -1.56828744855448e+01 1.20787463938541e+01 1.00000000000000e+02
107 -5.51626257076416e+01 -6.20196114478364e+01 1.00000000000000e+02
108 8.62879833060340e+01 -5.05409134956780e+01 3.94684186880654e+01
109 5.31007185601219e-01 -9.99985901469058e+01 3.94948224787835e+01
110 8.62832727442411e+01 5.05489549302743e+01 3.94676056510643e+01
111 5.30565495445773e-01 9.99985924913698e+01 3.94936612035835e+01
112 -8.69324871732761e+01 4.94241102486244e+01 3.96016194711559e+01
113 -8.70153240156220e+01 -4.92781227976098e+01 3.94936646589462e+01
114 9.73692709413819e+01 -2.27865108418066e+01 8.01290439152056e+01
115 7.16774848979782e+01 -6.97304679369076e+01 8.11897479557011e+01
116 -5.01370835059400e+01 -8.65232503869243e+01 3.93802958190464e+01
117 2.41859790346702e+01 -9.70311208743591e+01 8.11938422843296e+01
118 -2.98257361392176e+01 -9.54485487776203e+01 8.06680981571057e+01
119 -6.78988433922387e+01 -7.34148967580575e+01 8.06642058440254e+01
120 -9.61799153982682e+01 -2.73756072806060e+01 8.11971178332437e+01
121 5.03818356070560e+01 -8.63809622594214e+01 4.00988549975238e+01
122 -5.01244524734306e+01 8.65305683804215e+01 3.93809818251870e+01
123 -9.61716668440353e+01 2.74045707216857e+01 8.12037326544936e+01
124 -6.78988199449359e+01 7.34149184436323e+01 8.06687999854953e+01
125 -2.98263792988130e+01 9.54483478009093e+01 8.06642168473682e+01
126 2.41878078871939e+01 9.70306649962382e+01 8.11970499189550e+01
127 7.16780941822628e+01 6.97298416346880e+01 8.11866787947957e+01
128 9.73687137613582e+01 2.27888916022412e+01 8.01308769529350e+01
129 5.03753477088165e+01 8.63847460100210e+01 4.01023812717504e+01
130 -9.99972702025626e+01 7.38885671591980e-01 4.01036077027780e+01
131 9.82404500759468e+01 -1.86765620196922e+01 1.63587449778639e+01
132 9.12767645371836e+01 -4.08479161723526e+01 1.86555191950730e+01
133 9.70646929212047e+01 -2.40508916282170e+01 3.87515672117976e+01
134 9.25014015974179e+01 -3.79932981262908e+01 6.05664897919194e+01
135 7.94964686172976e+01 -6.06655707743611e+01 6.07726436783495e+01
136 8.80227930276801e+01 -4.74551146622383e+01 8.09065704201152e+01
137 9.85304217218553e+01 -1.70808663513695e+01 6.10736165340845e+01
138 -1.07945316516944e+01 -9.94156833020855e+01 1.90028055556149e+01
139 -3.76125415041931e+01 -9.26568762779933e+01 1.90211352194833e+01
140 -2.56937949567540e+01 -9.66427902159301e+01 3.95285483805335e+01
141 -6.15637339199736e+01 -7.88029610219736e+01 1.90251039292237e+01
142 -8.08217017680373e+01 -5.88884753013562e+01 1.90410220531461e+01
143 -7.10534805268540e+01 -7.03662057028797e+01 3.95303954668963e+01
144 1.23589944797847e+01 -9.92333374196830e+01 6.07690014064550e+01
145 -1.41019573760670e+01 -9.90006807964652e+01 6.06556053566779e+01
146 -3.35367408672663e+00 -9.99437485294604e+01 8.10093106146699e+01
147 -7.88737165564833e+01 -6.14730578104550e+01 6.06712477117103e+01
148 -9.22265389326681e+01 -3.86557307071158e+01 6.07522858824767e+01
149 -8.49779326033569e+01 -5.27138593773908e+01 8.10091509420446e+01
150 -5.01017725828859e+01 -8.65437021628540e+01 7.72979908471668e+01
151 -6.05533486229486e+01 -7.95819827005312e+01 6.00813674160463e+01
152 -3.88993865170228e+01 -9.21240344785185e+01 6.00269515642689e+01
153 4.98461097919606e+01 -8.66912068125009e+01 8.11360758074051e+01
154 3.79752916535983e+01 -9.25087953862991e+01 6.07895856983702e+01
155 2.67431578669406e+01 -9.63576852529361e+01 3.96047116479969e+01
156 6.08937863953910e+01 -7.93217925820672e+01 6.08083559342652e+01
157 7.03642811189903e+01 -7.10553864433070e+01 4.00738009017624e+01
158 1.68619761122013e+01 -9.85681173686073e+01 1.91117957369004e+01
159 7.71910542269472e+01 -6.35731165456948e+01 1.95481827637736e+01
160 6.11616705946379e+01 -7.91154223275905e+01 2.29391921245118e+01
161 4.25624574951053e+01 -9.04899840423091e+01 1.97058513201454e+01
162 -8.07637220267757e+01 5.89679676127786e+01 1.90618345012113e+01
163 -6.15837026956520e+01 7.87873566144565e+01 1.90279652417924e+01
164 -7.10353369167771e+01 7.03845218007479e+01 3.95475896961252e+01
165 -3.76440766806787e+01 9.26440688379951e+01 1.90258842704345e+01
166 -1.07827348108008e+01 9.94169634921523e+01 1.90411009434495e+01
167 -2.56962699456629e+01 9.66421321726690e+01 3.95305565691508e+01
168 -9.21880614404293e+01 3.87474041434473e+01 6.08354822341866e+01
169 -7.88472348801651e+01 6.15070203452588e+01 6.06764440168662e+01
170 -8.49685597696154e+01 5.27289659549407e+01 8.10196701503064e+01
171 -1.40943520546722e+01 9.90017638234742e+01 6.06712681910531e+01
172 1.23426969200086e+01 9.92353658366855e+01 6.07522666198272e+01
173 -3.35469459550140e+00 9.99437142804434e+01 8.10091453817643e+01
174 -5.01005658959716e+01 8.65444007253121e+01 7.72981484504499e+01
175 -3.89174552229932e+01 9.21164028768293e+01 6.00815265638923e+01
176 -6.05613547821680e+01 7.95758902366060e+01 6.00312761941175e+01
177 9.12936896097786e+01 4.08100751951452e+01 1.86481478780855e+01
178 9.82342094329396e+01 1.87093585428621e+01 1.63870384492738e+01
179 9.70644876454378e+01 2.40517200659049e+01 3.87560804217663e+01
180 7.94806208166792e+01 6.06863321893428e+01 6.07923221733334e+01
181 9.25064016384875e+01 3.79811223622845e+01 6.05497574874880e+01
182 8.80218610260538e+01 4.74568433580455e+01 8.09069028792212e+01
183 9.85306960531380e+01 1.70792838047773e+01 6.10721245328251e+01
184 4.98461071825627e+01 8.66912083128645e+01 8.11360135819452e+01
185 6.08899404941683e+01 7.93247448569275e+01 6.08357049289753e+01
186 7.03542516159641e+01 7.10653169947029e+01 4.00724443192135e+01
187 3.79924532436339e+01 9.25017486133656e+01 6.07649097154184e+01
188 2.67447102889250e+01 9.63572543795301e+01 3.96114454193781e+01
189 7.71886489860615e+01 6.35760368983990e+01 1.95403634651432e+01
190 1.68659041824925e+01 9.85674453159205e+01 1.91276921947540e+01
191 4.25525364361539e+01 9.04946498023490e+01 1.96150838936867e+01
192 6.12247993336193e+01 7.90665792010635e+01 2.30141684001026e+01
193 -9.99999982775707e+01 1.85603303090562e-02 8.11380480368114e+01
194 -9.91038730835533e+01 1.33574825412187e+01 6.08432217811348e+01
195 -9.66560959618972e+01 2.56436953929134e+01 4.00953300378386e+01
196 -9.91434514106317e+01 -1.30604763461261e+01 6.07660330133625e+01
197 -9.68933436093776e+01 -2.47321645675240e+01 3.96117064783566e+01
198 -9.35908996862642e+01 3.52241890739251e+01 1.96049794442777e+01
199 -9.38619173174888e+01 -3.44955138747766e+01 1.91277306542256e+01
200 -9.96634150625229e+01 -8.19778616916094e+00 1.96154744110464e+01
201 -9.90564736257426e+01 1.37045624823473e+01 2.30255759419824e+01
202 9.60757362728615e+00 -6.37690243424621e+01 4.92360428547893e+01
203 4.69771457242295e+01 -2.61658194451602e+01 4.61468341005589e+01
204 5.35887863194485e-01 -1.81854430612809e+01 4.74383848863000e+01
205 -8.21769018692117e-01 2.79245033833121e+01 4.78882498454330e+01
206 5.24511457926338e+01 3.29058401516737e+01 4.52117827857997e+01
207 -4.10067223541574e+01 -5.68212288115688e+01 5.33826351989240e+01
208 7.29663663115319e+01 -1.19812650485275e+01 6.46219653298677e+01
209 -4.55979069287369e+01 3.70311339330346e+01 4.69129215032479e+01
210 7.42913435103201e+00 6.52169387032227e+01 5.52872365488453e+01
211 7.36893442185876e+01 2.49889751697532e+01 7.43232727979034e+01
212 -4.07665658672962e+01 -1.79105820859989e+01 6.14601944516812e+01
213 5.43431333335637e+01 -5.23388700187116e+01 2.45319865303836e+01
214 -6.78089493274517e+01 9.25316428726830e+00 6.68598121342879e+01
215 -6.98813627853728e+01 -1.54489006403368e+01 2.66428143323356e+01
216 -7.56544111298289e+01 1.96972716185728e+01 3.32265514570208e+01
217 3.90506231804842e+01 -6.84855689815084e+01 7.90570254908128e+01
218 -5.15851471307939e+01 -7.13485193887045e+01 9.09559632912991e+01
219 -8.22039779701935e+01 2.91954141651772e+01 1.21542333144944e+01
220 1.16548231148981e+01 -8.10478845476597e+01 8.02907802564418e+01
221 -8.64534962654849e+01 -2.54177110923766e+01 9.04859473111286e+01
222 1.79370241742984e+01 7.99771368832476e+01 2.06604125335101e+01
223 -5.29924616598645e+01 -6.71462212723604e+01 1.97062617320921e+01
224 7.77606305844194e+01 4.11967085525908e+01 9.00893978660145e+01
225 -9.15430734729402e+00 -7.92154535930700e+01 2.24319937845537e+01
226 -5.08709849622308e+01 7.54563040880888e+01 1.24676459042725e+01
227 -8.01366272909684e+01 4.30552234145160e+01 8.95025477038952e+01
228 -8.42785130115862e+01 1.00940870590557e+00 8.48531997445304e+01
229 -6.72879790769638e+00 8.17756139459289e+01 8.45802662771644e+01
230 9.05212124122948e+01 1.39212116303310e+01 9.02342706126082e+00
231 4.01978063799885e+01 7.08344350773690e+01 8.08351964875303e+01
232 8.43575152491846e+01 -2.96528219025823e+01 1.08798039489167e+01
233 6.07860893067218e+01 5.55752201829047e+01 1.82771864828569e+01
234 6.68131913754959e+01 -4.93348316886084e+01 7.93786927479484e+01
235 5.19329246361162e+00 9.24359043276991e+01 1.53480621754107e+01
236 -2.32296461800469e+01 -7.83107632238643e+01 7.85188144057165e+01
237 -6.91370411254797e+01 -4.65901508729113e+01 2.00893202411082e+01
238 -6.01043629239371e+01 5.65382134502999e+01 7.68259827608101e+01
239 1.62939723025400e+01 8.26263551864827e+01 8.07137432823959e+01
240 4.31542566797975e+01 7.45893131889883e+01 1.43213146074215e+01
241 7.94246806955554e+01 3.64286256510463e+01 1.63914754411922e+01
242 -7.11460717088341e+01 5.57056566878006e+01 1.15604043709918e+01
243 -1.98412299588665e+01 7.25506998106318e+01 2.10894977952781e+01
244 -2.22155628012267e+01 8.47903827340044e+01 8.57529090841476e+01
245 -8.36360385865418e+01 2.04280171178516e+01 8.45170734953534e+01
246 6.22333240966545e+01 5.21208654886826e+01 8.07106540707086e+01
247 2.37556210387973e+01 -7.66436140031643e+01 2.10187703772589e+01
248 -7.31116896089310e+01 -5.30580489008183e+01 9.32118925962123e+01
249 -8.65546876683943e+01 5.06435198925973e+00 1.74767532544302e+01
250 -3.19049714683036e+01 7.20026128648077e+01 7.16815582240923e+01
251 -8.28107512711711e+01 -3.24335324810072e+01 1.20924169417608e+01
252 -3.05914119986364e+01 -8.08400661900746e+01 2.07306692230914e+01
253 8.77516415241125e+01 -4.78689862140598e+00 1.77711800000359e+01
254 4.06607112548685e+01 6.01436794425786e+01 2.94581245913251e+01
255 -8.57062757471079e+00 9.15060175580693e+01 9.68335031730219e+00
256 -5.28157426717547e+01 7.08054271661965e+01 8.38653424536522e+01
257 -2.83571854067612e+00 8.58610689387782e+01 1.93028923547268e+01
1 102 1 3 
2 102 3 4 
3 102 4 5 
4 102 5 2 
5 102 1 6 
6 102 6 7 
